#Frame RMSD_Angstrom
2.000000 0.000000
4.000000 1.306430
6.000000 1.907013
8.000000 2.099049
10.000000 2.567905
12.000000 2.911792
14.000000 2.610888
16.000000 3.089653
18.000000 3.109712
20.000000 2.641297
22.000000 2.741450
24.000000 2.762003
26.000000 2.679632
28.000000 2.952009
30.000000 3.616802
32.000000 2.928313
34.000000 2.654254
36.000000 3.896353
38.000000 2.753511
40.000000 3.189972
42.000000 3.177817
44.000000 2.992860
46.000000 3.059069
48.000000 3.440479
50.000000 3.497825
52.000000 2.996301
54.000000 3.544911
56.000000 3.423540
58.000000 3.464982
60.000000 3.356670
62.000000 3.577659
64.000000 3.745439
66.000000 3.611829
68.000000 3.065340
70.000000 3.326113
72.000000 2.833116
74.000000 2.542840
76.000000 3.228103
78.000000 3.021925
80.000000 3.294027
82.000000 2.966550
84.000000 2.550450
86.000000 2.643978
88.000000 2.734458
90.000000 2.344537
92.000000 2.333824
94.000000 2.389577
96.000000 2.082246
98.000000 2.695035
100.000000 2.718956
102.000000 2.420977
104.000000 2.815330
106.000000 2.630413
108.000000 2.223286
110.000000 2.102672
112.000000 2.672412
114.000000 2.654233
116.000000 2.222337
118.000000 2.614204
120.000000 2.565488
122.000000 2.172864
124.000000 2.084438
126.000000 2.662425
128.000000 1.911582
130.000000 2.480864
132.000000 2.471975
134.000000 2.250272
136.000000 2.650105
138.000000 2.349426
140.000000 2.685328
142.000000 2.637393
144.000000 2.808500
146.000000 2.238141
148.000000 2.328349
150.000000 3.010511
152.000000 3.372766
154.000000 2.763529
156.000000 2.884784
158.000000 2.983180
160.000000 3.206703
162.000000 3.086961
164.000000 3.912982
166.000000 3.407994
168.000000 3.129605
170.000000 3.006425
172.000000 2.882286
174.000000 3.496469
176.000000 3.474246
178.000000 3.623352
180.000000 3.631792
182.000000 3.902239
184.000000 3.528107
186.000000 3.869302
188.000000 4.207084
190.000000 3.985020
192.000000 3.853184
194.000000 4.045531
196.000000 3.426975
198.000000 3.685115
200.000000 3.257729
202.000000 3.366041
204.000000 3.366893
206.000000 3.531375
208.000000 3.231094
210.000000 4.231104
212.000000 3.317370
214.000000 3.250550
216.000000 2.679064
218.000000 2.790074
220.000000 2.913761
222.000000 3.121157
224.000000 3.456896
226.000000 2.910002
228.000000 3.443966
230.000000 3.337078
232.000000 3.299710
234.000000 3.161674
236.000000 4.159077
238.000000 3.209368
240.000000 3.228828
242.000000 2.793451
244.000000 3.030882
246.000000 2.958388
248.000000 2.963134
