#Frame RMSD_Angstrom
2.000000 0.000000
4.000000 1.075013
6.000000 0.785602
8.000000 1.458705
10.000000 1.657620
12.000000 1.840641
14.000000 1.680563
16.000000 2.072372
18.000000 2.459154
20.000000 2.723610
22.000000 1.958369
24.000000 2.210490
26.000000 2.114343
28.000000 2.889256
30.000000 2.202013
32.000000 2.191772
34.000000 2.421546
36.000000 2.699848
38.000000 2.208434
40.000000 2.484359
42.000000 2.772184
44.000000 1.793233
46.000000 1.765283
48.000000 1.668462
50.000000 1.972142
52.000000 1.913048
54.000000 2.585306
56.000000 2.554616
58.000000 2.109396
60.000000 2.668407
62.000000 2.227960
64.000000 3.062195
66.000000 2.597871
68.000000 3.956383
70.000000 4.228238
72.000000 4.300028
74.000000 4.053605
76.000000 3.463007
78.000000 3.694020
80.000000 4.056305
82.000000 3.647668
84.000000 5.487082
86.000000 6.496186
88.000000 6.783579
90.000000 6.576612
92.000000 6.014009
94.000000 5.784253
96.000000 6.451213
98.000000 6.606440
100.000000 6.281157
102.000000 6.573243
104.000000 6.598125
106.000000 6.357188
108.000000 6.116316
110.000000 6.228848
112.000000 6.404306
114.000000 6.671501
116.000000 6.321294
118.000000 6.722739
120.000000 7.114836
122.000000 6.625412
124.000000 6.493620
126.000000 6.744127
128.000000 6.159033
130.000000 7.139306
132.000000 6.533396
134.000000 8.104914
136.000000 7.663834
138.000000 6.462488
140.000000 6.871212
142.000000 7.114488
144.000000 6.935099
146.000000 6.882405
148.000000 6.837068
150.000000 6.083298
152.000000 6.990438
154.000000 6.169083
156.000000 6.317129
158.000000 6.478553
160.000000 6.801077
162.000000 7.073112
164.000000 7.431128
166.000000 7.267387
168.000000 7.551811
170.000000 7.697595
172.000000 7.539366
174.000000 7.525944
176.000000 7.660434
178.000000 7.295462
180.000000 7.767694
182.000000 7.969487
184.000000 8.117157
186.000000 7.769531
188.000000 8.332284
190.000000 7.694980
192.000000 7.486474
194.000000 7.958230
196.000000 8.274729
198.000000 7.579725
200.000000 7.237119
202.000000 7.254482
204.000000 6.753555
206.000000 7.403307
208.000000 7.509739
210.000000 6.298165
212.000000 6.921330
214.000000 7.049205
216.000000 6.640858
218.000000 6.735807
220.000000 6.651473
222.000000 6.863070
224.000000 5.988621
226.000000 6.185930
228.000000 6.005866
230.000000 5.840763
232.000000 6.143348
234.000000 6.202921
236.000000 6.485182
238.000000 6.928535
240.000000 6.770640
242.000000 6.841302
244.000000 6.617763
246.000000 6.498997
248.000000 7.073250
250.000000 6.745149
