#Frame RMSD_Angstrom
2.000000 0.000000
4.000000 1.196148
6.000000 1.514204
8.000000 1.482199
10.000000 1.414076
12.000000 1.404563
14.000000 1.395992
16.000000 1.495999
18.000000 1.910357
20.000000 1.750962
22.000000 1.868964
24.000000 1.830827
26.000000 2.144195
28.000000 1.864322
30.000000 2.131872
32.000000 2.205067
34.000000 2.590220
36.000000 2.071845
38.000000 2.558701
40.000000 2.234397
42.000000 2.488169
44.000000 2.504936
46.000000 2.803409
48.000000 2.786715
50.000000 2.908069
52.000000 2.592615
54.000000 2.378157
56.000000 2.263321
58.000000 2.733858
60.000000 3.045989
62.000000 3.165357
64.000000 2.625289
66.000000 2.774545
68.000000 2.773363
70.000000 3.091775
72.000000 2.652268
74.000000 2.706351
76.000000 2.565373
78.000000 2.261975
80.000000 2.534977
82.000000 2.193567
84.000000 2.438663
86.000000 2.297595
88.000000 2.322483
90.000000 2.355996
92.000000 2.436790
94.000000 2.923831
96.000000 3.045758
98.000000 2.949171
100.000000 3.039427
102.000000 2.627630
104.000000 2.295198
106.000000 2.540491
108.000000 2.640499
110.000000 2.492730
112.000000 2.771842
114.000000 2.903798
116.000000 2.879583
118.000000 3.176067
120.000000 3.073028
122.000000 2.920164
124.000000 2.589497
126.000000 3.071103
128.000000 2.653240
130.000000 2.872397
132.000000 2.781899
134.000000 3.103719
136.000000 3.007126
138.000000 2.535601
140.000000 3.054511
142.000000 2.814144
144.000000 3.076398
146.000000 2.985378
148.000000 2.874944
150.000000 2.906116
152.000000 2.858052
154.000000 3.148425
156.000000 3.119769
158.000000 3.122020
160.000000 3.329367
162.000000 3.466282
164.000000 3.109411
166.000000 2.886122
168.000000 3.036112
170.000000 3.789835
172.000000 3.854005
174.000000 3.931089
176.000000 3.608017
178.000000 3.215655
180.000000 3.545522
182.000000 3.823869
184.000000 3.363257
186.000000 3.574286
188.000000 3.632647
190.000000 3.867728
192.000000 3.720312
194.000000 3.716817
196.000000 3.326341
198.000000 3.393670
200.000000 3.600773
202.000000 3.294792
204.000000 3.266953
206.000000 3.085368
208.000000 2.844645
210.000000 3.143214
212.000000 3.312354
214.000000 3.412217
216.000000 3.829545
218.000000 3.597405
220.000000 3.484124
222.000000 3.891015
224.000000 3.637978
226.000000 3.701854
228.000000 3.804790
230.000000 3.547849
232.000000 4.041564
234.000000 3.714832
236.000000 3.875441
238.000000 3.946117
240.000000 4.125041
242.000000 4.122201
244.000000 4.180853
246.000000 4.207390
248.000000 3.869998
250.000000 4.363154
