#Frame RMSD_Angstrom
2.000000 0.000000
4.000000 1.207329
6.000000 1.527916
8.000000 1.496616
10.000000 1.432699
12.000000 1.422827
14.000000 1.406031
16.000000 1.507520
18.000000 1.930978
20.000000 1.768015
22.000000 1.876990
24.000000 1.846018
26.000000 2.160820
28.000000 1.884251
30.000000 2.144645
32.000000 2.219682
34.000000 2.605208
36.000000 2.081389
38.000000 2.572114
40.000000 2.252086
42.000000 2.503458
44.000000 2.520361
46.000000 2.810829
48.000000 2.796169
50.000000 2.918299
52.000000 2.598998
54.000000 2.381423
56.000000 2.276674
58.000000 2.749485
60.000000 3.058763
62.000000 3.173425
64.000000 2.634772
66.000000 2.785612
68.000000 2.786336
70.000000 3.097139
72.000000 2.657869
74.000000 2.714381
76.000000 2.571824
78.000000 2.264569
80.000000 2.542029
82.000000 2.210781
84.000000 2.447996
86.000000 2.308126
88.000000 2.338123
90.000000 2.367183
92.000000 2.446956
94.000000 2.937690
96.000000 3.059179
98.000000 2.972209
100.000000 3.061748
102.000000 2.642145
104.000000 2.312156
106.000000 2.555140
108.000000 2.665854
110.000000 2.505001
112.000000 2.789550
114.000000 2.917667
116.000000 2.893760
118.000000 3.193315
120.000000 3.087070
122.000000 2.930686
124.000000 2.605427
126.000000 3.086473
128.000000 2.668257
130.000000 2.885281
132.000000 2.802334
134.000000 3.118389
136.000000 3.024854
138.000000 2.556841
140.000000 3.074471
142.000000 2.831840
144.000000 3.088975
146.000000 3.002327
148.000000 2.894868
150.000000 2.924086
152.000000 2.876623
154.000000 3.165362
156.000000 3.134694
158.000000 3.140698
160.000000 3.352368
162.000000 3.484997
164.000000 3.127528
166.000000 2.903304
168.000000 3.055014
170.000000 3.805363
172.000000 3.870690
174.000000 3.951803
176.000000 3.622968
178.000000 3.229005
180.000000 3.561199
182.000000 3.840396
184.000000 3.385085
186.000000 3.593298
188.000000 3.651772
190.000000 3.888844
192.000000 3.736063
194.000000 3.732053
196.000000 3.336179
198.000000 3.403533
200.000000 3.618760
202.000000 3.303244
204.000000 3.286772
206.000000 3.098018
208.000000 2.857986
210.000000 3.162822
212.000000 3.328972
214.000000 3.426625
216.000000 3.852211
218.000000 3.616939
220.000000 3.499482
222.000000 3.911429
224.000000 3.653959
226.000000 3.717601
228.000000 3.821553
230.000000 3.569008
232.000000 4.054288
234.000000 3.726295
236.000000 3.891237
238.000000 3.967217
240.000000 4.136938
242.000000 4.134093
244.000000 4.194240
246.000000 4.222506
248.000000 3.883160
250.000000 4.378381
