#Frame RMSD_Angstrom
2.000000 0.000000
4.000000 90.494156
6.000000 87.934792
8.000000 83.525650
10.000000 120.005836
12.000000 84.935699
14.000000 86.436913
16.000000 87.426231
18.000000 89.293106
20.000000 93.049347
22.000000 93.919388
24.000000 84.569099
26.000000 85.709610
28.000000 16.418377
30.000000 17.300175
32.000000 17.261623
34.000000 14.209875
36.000000 15.762938
38.000000 14.461874
40.000000 14.662409
42.000000 15.179763
44.000000 15.197819
46.000000 17.334412
48.000000 14.522582
50.000000 15.073423
52.000000 15.174317
54.000000 14.404528
56.000000 14.224490
58.000000 13.946176
60.000000 14.811045
62.000000 16.001356
64.000000 85.674759
66.000000 18.326725
68.000000 86.441223
70.000000 16.108023
72.000000 16.057858
74.000000 17.589987
76.000000 18.849909
78.000000 20.064877
80.000000 20.290279
82.000000 83.986282
84.000000 21.873196
86.000000 18.895409
88.000000 17.335150
90.000000 96.965851
92.000000 19.086441
94.000000 17.126204
96.000000 17.842720
98.000000 17.344414
100.000000 17.498549
102.000000 94.777115
104.000000 95.227478
106.000000 96.481766
108.000000 95.523361
110.000000 95.960037
112.000000 117.007439
114.000000 89.672272
116.000000 118.289139
118.000000 85.417870
120.000000 84.980614
122.000000 89.073608
124.000000 88.295021
126.000000 88.816544
128.000000 90.809204
130.000000 92.566406
132.000000 89.192886
134.000000 90.393867
136.000000 90.874573
138.000000 117.381348
140.000000 118.381485
142.000000 86.385895
144.000000 80.946266
146.000000 81.763718
148.000000 110.589302
150.000000 104.921562
152.000000 102.225235
154.000000 101.899330
156.000000 100.140152
158.000000 100.210602
160.000000 109.251823
162.000000 103.209846
164.000000 100.502975
166.000000 101.850060
168.000000 102.089249
170.000000 104.707108
172.000000 102.146675
174.000000 111.269089
176.000000 105.455200
178.000000 106.292107
180.000000 100.573647
182.000000 102.572365
184.000000 109.627647
186.000000 103.602257
188.000000 102.226517
190.000000 108.780502
192.000000 97.643196
194.000000 100.410271
196.000000 99.897629
198.000000 99.989029
200.000000 98.778542
202.000000 101.567383
204.000000 98.312897
206.000000 100.046165
208.000000 109.194931
210.000000 102.381317
212.000000 101.608917
214.000000 101.647713
216.000000 87.992210
218.000000 84.303177
220.000000 83.920471
222.000000 91.241760
224.000000 95.165817
226.000000 95.275848
228.000000 93.397247
230.000000 97.649414
232.000000 93.030945
234.000000 95.688431
236.000000 104.020218
238.000000 112.050385
240.000000 104.534058
242.000000 106.218719
244.000000 103.491249
246.000000 103.508133
248.000000 104.247711
250.000000 107.457283
