#Frame RMSD_Angstrom
2.000000 0.000000
4.000000 1.559152
6.000000 1.595537
8.000000 2.126861
10.000000 1.914237
12.000000 1.956909
14.000000 2.132675
16.000000 1.893410
18.000000 2.455518
20.000000 2.236315
22.000000 2.700905
24.000000 2.955215
26.000000 2.798147
28.000000 2.198972
30.000000 2.030882
32.000000 2.038996
34.000000 1.934863
36.000000 2.011657
38.000000 1.858227
40.000000 2.275054
42.000000 1.888813
44.000000 2.316975
46.000000 1.797229
48.000000 2.003148
50.000000 1.645262
52.000000 2.026705
54.000000 1.754928
56.000000 1.958390
58.000000 1.633880
60.000000 1.567578
62.000000 1.665369
64.000000 1.540481
66.000000 1.751547
68.000000 2.025513
70.000000 2.542702
72.000000 2.137118
74.000000 2.021672
76.000000 2.010761
78.000000 2.047828
80.000000 2.090945
82.000000 1.888301
84.000000 1.948770
86.000000 2.027399
88.000000 2.528224
90.000000 2.390275
92.000000 2.519386
94.000000 2.159865
96.000000 2.067928
98.000000 2.159133
100.000000 2.398015
102.000000 1.798402
104.000000 2.330938
106.000000 2.508084
108.000000 2.332143
110.000000 2.369537
112.000000 2.702140
114.000000 2.288620
116.000000 2.524748
118.000000 2.631604
120.000000 2.168104
122.000000 2.397832
124.000000 2.632104
126.000000 2.798162
128.000000 2.321348
130.000000 2.449431
132.000000 2.180060
134.000000 2.106052
136.000000 2.343413
138.000000 2.424240
140.000000 2.244077
142.000000 1.978022
144.000000 2.143314
146.000000 2.334740
148.000000 2.633672
150.000000 2.161125
152.000000 2.318168
154.000000 2.335755
156.000000 2.479241
158.000000 2.239631
160.000000 2.521407
162.000000 2.471063
164.000000 2.375349
166.000000 2.554367
168.000000 2.908517
170.000000 2.459610
172.000000 2.454338
174.000000 2.759130
176.000000 2.584258
178.000000 2.791422
180.000000 2.680063
182.000000 2.148369
184.000000 2.440163
186.000000 2.398381
188.000000 2.306642
190.000000 2.331484
192.000000 2.420923
194.000000 2.527981
196.000000 2.241689
198.000000 2.361890
200.000000 2.511688
202.000000 2.220750
204.000000 2.407646
206.000000 2.542910
208.000000 2.051213
210.000000 2.043212
212.000000 2.118691
214.000000 2.278621
216.000000 2.333197
218.000000 2.273567
220.000000 2.541683
222.000000 2.475643
224.000000 2.657440
226.000000 2.418528
228.000000 2.532701
230.000000 2.476388
232.000000 2.370001
234.000000 2.524000
236.000000 2.573411
238.000000 2.638087
240.000000 2.355300
242.000000 2.388787
244.000000 2.502651
246.000000 2.556137
248.000000 2.406095
250.000000 2.355729
